Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
2024-03-30,Guwahati,Assam,30.4,20.1,24.5,80.75,3.7,10.3,100,Moderate,1004.3583333333332,85.875
2024-03-31,Guwahati,Assam,26.9,20.6,22.8,87.29166666666667,6.2,12.6,100,Moderate,1002.3666666666667,73.95833333333333
2024-04-01,Guwahati,Assam,29.6,18.4,23.4,86.0,0.0,9.8,100,Moderate,998.1791666666667,30.333333333333332
2024-04-02,Guwahati,Assam,30.2,17.9,23.4,83.375,0.0,8.4,100,Moderate,998.6333333333333,29.5
2024-04-03,Guwahati,Assam,29.7,18.0,23.4,77.83333333333333,0.0,8.9,100,Moderate,1001.1999999999999,28.0
2024-04-04,Guwahati,Assam,30.4,17.9,23.9,78.5,0.1,14.0,100,Moderate,1000.9125,49.791666666666664
2024-04-05,Guwahati,Assam,29.0,20.1,23.7,84.25,6.6,10.1,100,Moderate,1000.3708333333334,47.041666666666664
2024-04-06,Guwahati,Assam,31.5,19.6,25.0,81.95833333333333,0.0,8.0,100,Moderate,998.7375000000001,30.958333333333332
2024-04-07,Guwahati,Assam,33.9,19.5,27.0,59.833333333333336,0.0,17.1,100,Moderate,998.75,62.958333333333336
2024-04-08,Guwahati,Assam,31.2,22.0,26.7,66.45833333333333,0.0,9.4,100,Moderate,1002.8958333333334,65.95833333333333
2024-04-09,Guwahati,Assam,32.0,18.8,25.2,62.958333333333336,0.0,8.5,100,Moderate,1003.975,51.0
2024-04-10,Guwahati,Assam,32.2,18.9,24.6,60.125,0.0,10.7,100,Moderate,1005.0749999999999,64.20833333333333
2024-04-11,Guwahati,Assam,33.0,18.8,24.9,64.08333333333333,1.5,13.9,100,Moderate,1006.4250000000001,73.16666666666667
2024-04-12,Guwahati,Assam,33.2,20.5,25.8,66.875,0.3,11.4,100,Moderate,1005.4250000000001,51.125
2024-04-13,Guwahati,Assam,34.2,19.6,26.5,56.916666666666664,0.0,14.1,100,Moderate,1004.7583333333333,30.125
2024-04-14,Guwahati,Assam,34.5,20.1,27.0,56.916666666666664,0.0,14.1,100,Moderate,1004.5458333333332,47.833333333333336
2024-04-15,Guwahati,Assam,35.0,21.8,28.1,59.458333333333336,0.0,14.1,100,Moderate,1003.4875000000001,26.75
2024-04-16,Guwahati,Assam,30.1,22.2,25.5,74.91666666666667,7.8,15.8,100,Moderate,1002.1708333333332,80.95833333333333
2024-04-17,Guwahati,Assam,32.2,21.2,25.8,74.16666666666667,0.0,15.4,100,Moderate,999.9666666666667,43.458333333333336
2024-04-18,Guwahati,Assam,32.5,20.0,25.7,71.58333333333333,0.4,13.4,100,Moderate,999.9,50.541666666666664
2024-04-19,Guwahati,Assam,31.5,20.8,25.8,73.08333333333333,1.3,15.5,100,Moderate,996.6833333333334,40.0
2024-04-20,Guwahati,Assam,30.1,21.0,24.7,77.75,4.2,19.0,100,Moderate,996.4708333333333,54.0
2024-04-21,Guwahati,Assam,33.2,20.5,25.9,79.95833333333333,0.9,17.6,100,Moderate,996.8166666666666,61.833333333333336
2024-04-22,Guwahati,Assam,33.8,21.4,27.5,72.58333333333333,0.2,12.1,100,Moderate,998.2041666666668,65.125
2024-04-23,Guwahati,Assam,34.8,21.8,27.7,69.75,0.0,14.0,100,Moderate,996.8333333333334,60.041666666666664
2024-04-24,Guwahati,Assam,38.8,22.0,30.0,46.666666666666664,0.0,29.9,100,Moderate,995.9541666666668,13.958333333333334
2024-04-25,Guwahati,Assam,33.5,20.0,26.8,66.66666666666667,0.0,13.7,100,Moderate,998.2375000000001,2.0833333333333335
2024-04-26,Guwahati,Assam,35.5,21.0,27.7,62.208333333333336,0.4,20.6,100,Moderate,998.4333333333334,3.0416666666666665
2024-04-27,Guwahati,Assam,34.7,22.0,27.9,64.29166666666667,3.7,15.5,100,Moderate,998.9666666666667,46.25
2024-04-28,Guwahati,Assam,34.5,21.8,27.1,71.41666666666667,0.0,19.6,100,Moderate,998.3375,46.875
2024-04-29,Guwahati,Assam,34.8,21.4,27.5,67.45833333333333,0.7,17.7,100,Moderate,998.8333333333334,8.833333333333334
2024-04-30,Guwahati,Assam,33.6,22.0,27.4,65.66666666666667,0.0,17.3,100,Moderate,995.2333333333332,5.208333333333333
2024-05-01,Guwahati,Assam,37.5,21.3,28.3,66.5,0.0,30.2,100,Moderate,993.3708333333334,7.583333333333333
2024-05-02,Guwahati,Assam,39.5,23.1,30.8,43.708333333333336,0.0,29.0,100,Moderate,993.7041666666668,11.166666666666666
2024-05-03,Guwahati,Assam,33.7,21.0,27.6,54.416666666666664,0.0,13.0,100,Moderate,999.7375000000001,7.708333333333333
2024-05-04,Guwahati,Assam,36.5,21.2,29.1,49.458333333333336,0.9,14.8,100,Moderate,999.7666666666668,63.041666666666664
2024-05-05,Guwahati,Assam,28.5,21.1,24.1,80.5,15.6,18.8,100,Moderate,999.3458333333333,75.625
2024-05-06,Guwahati,Assam,27.3,20.4,22.9,84.83333333333333,23.5,18.2,100,Moderate,1003.2083333333334,75.0
2024-05-07,Guwahati,Assam,29.9,20.1,24.0,82.41666666666667,10.2,13.3,100,Moderate,1005.6333333333333,51.625
2024-05-08,Guwahati,Assam,29.6,20.2,24.9,82.25,1.2,11.2,100,Moderate,1004.2375000000001,74.83333333333333
2024-05-09,Guwahati,Assam,29.5,22.0,25.4,77.75,3.9,8.1,100,Moderate,1003.1083333333332,82.08333333333333
2024-05-10,Guwahati,Assam,30.5,20.9,25.3,78.91666666666667,5.5,10.9,100,Moderate,1003.5041666666666,74.58333333333333
2024-05-11,Guwahati,Assam,31.2,21.5,26.2,76.5,10.7,7.0,100,Moderate,1004.2833333333333,36.166666666666664
2024-05-12,Guwahati,Assam,31.8,21.6,27.0,75.75,0.1,8.1,100,Moderate,1004.1750000000001,39.833333333333336
2024-05-13,Guwahati,Assam,31.1,22.5,26.7,77.54166666666667,16.6,7.2,100,Moderate,1003.4291666666667,52.958333333333336
2024-05-14,Guwahati,Assam,34.0,22.8,29.0,67.625,0.1,8.7,100,Moderate,1002.4458333333333,27.916666666666668
2024-05-15,Guwahati,Assam,34.5,25.0,29.6,68.29166666666667,0.5,11.7,100,Moderate,1002.9875000000001,45.541666666666664
2024-05-16,Guwahati,Assam,34.0,24.0,28.7,77.5,17.9,13.9,100,Moderate,1002.2666666666668,36.958333333333336
2024-05-17,Guwahati,Assam,35.2,24.2,29.0,77.16666666666667,0.9,22.1,100,Moderate,999.8541666666666,48.166666666666664
2024-05-18,Guwahati,Assam,30.4,23.9,26.5,84.5,8.6,15.1,100,Moderate,999.975,88.75
2024-05-19,Guwahati,Assam,31.5,23.1,25.9,86.83333333333333,18.3,11.8,100,Moderate,998.9416666666666,77.5
2024-05-20,Guwahati,Assam,31.6,22.9,26.2,84.25,3.6,7.7,100,Moderate,999.6041666666666,74.95833333333333
2024-05-21,Guwahati,Assam,32.7,22.2,27.2,80.79166666666667,10.7,13.0,100,Moderate,999.75,23.916666666666668
2024-05-22,Guwahati,Assam,34.8,24.0,28.6,75.08333333333333,1.1,9.6,100,Moderate,999.3833333333333,45.041666666666664
2024-05-23,Guwahati,Assam,34.0,24.4,29.7,69.70833333333333,0.1,12.8,100,Moderate,997.6208333333334,29.125
2024-05-24,Guwahati,Assam,35.0,25.2,29.4,74.04166666666667,4.6,10.7,100,Moderate,995.8083333333334,22.041666666666668
2024-05-25,Guwahati,Assam,37.0,25.0,31.2,67.41666666666667,0.0,14.7,100,Moderate,993.5458333333332,6.5
2024-05-26,Guwahati,Assam,36.7,26.6,31.9,65.625,0.2,9.8,100,Moderate,993.35,42.583333333333336
2024-05-27,Guwahati,Assam,29.5,25.0,26.6,91.33333333333333,38.8,27.0,100,Moderate,992.5416666666666,100.0
2024-05-28,Guwahati,Assam,26.4,24.3,25.3,92.29166666666667,65.3,34.7,100,Moderate,988.8166666666666,83.5
2024-05-29,Guwahati,Assam,31.1,24.0,27.4,86.33333333333333,2.7,13.1,100,Moderate,993.0375,82.58333333333333
2024-05-30,Guwahati,Assam,31.0,24.0,26.9,87.25,10.7,11.8,100,Moderate,996.4041666666667,92.5
2024-05-31,Guwahati,Assam,29.5,23.9,26.5,87.58333333333333,13.0,11.1,100,Moderate,997.7791666666667,71.25
2024-06-01,Guwahati,Assam,30.8,24.0,27.3,86.66666666666667,3.9,10.7,100,Moderate,998.6833333333334,74.04166666666667
2024-06-02,Guwahati,Assam,31.2,23.6,26.5,86.5,7.3,9.9,100,Moderate,999.6666666666666,58.541666666666664
2024-06-03,Guwahati,Assam,31.4,23.5,26.7,86.16666666666667,21.2,12.3,100,Moderate,998.5458333333332,87.25
2024-06-04,Guwahati,Assam,30.5,23.6,26.3,88.75,15.2,10.9,100,Moderate,999.3625000000001,82.91666666666667
2024-06-05,Guwahati,Assam,31.4,22.9,27.1,85.33333333333333,7.1,7.5,100,Moderate,999.5875,51.375
2024-06-06,Guwahati,Assam,32.0,23.5,27.4,84.25,6.1,9.4,100,Moderate,999.0875,60.625
2024-06-07,Guwahati,Assam,32.5,24.4,28.3,80.75,1.1,12.6,100,Moderate,996.4250000000001,25.333333333333332
2024-06-08,Guwahati,Assam,31.8,24.2,27.2,86.125,6.0,10.5,100,Moderate,996.0833333333334,57.625
2024-06-09,Guwahati,Assam,31.1,24.4,27.0,87.91666666666667,6.6,12.4,100,Moderate,995.7916666666666,94.5
2024-06-10,Guwahati,Assam,29.8,24.8,27.4,88.95833333333333,2.3,8.2,100,Moderate,996.2416666666667,97.41666666666667
2024-06-11,Guwahati,Assam,32.5,24.9,28.3,86.125,8.4,8.4,100,Moderate,996.275,76.91666666666667
2024-06-12,Guwahati,Assam,32.9,24.8,28.3,85.25,8.6,7.2,100,Moderate,996.375,95.0
2024-06-13,Guwahati,Assam,30.8,24.7,26.8,91.375,19.9,11.2,100,Moderate,995.9833333333332,91.125
2024-06-14,Guwahati,Assam,29.6,24.9,26.9,89.625,7.3,9.3,100,Moderate,994.9875000000001,97.45833333333333
2024-06-15,Guwahati,Assam,28.9,23.8,25.7,94.08333333333333,86.1,8.0,100,Moderate,995.3041666666667,99.83333333333333
2024-06-16,Guwahati,Assam,27.0,24.6,25.7,94.16666666666667,45.6,11.7,100,Moderate,996.5083333333333,99.79166666666667
2024-06-17,Guwahati,Assam,28.8,24.5,25.7,94.375,58.6,7.8,100,Moderate,996.3208333333333,99.58333333333333
2024-06-18,Guwahati,Assam,27.0,24.0,25.1,94.0,66.1,12.1,100,Moderate,994.3291666666668,100.0
2024-06-19,Guwahati,Assam,26.6,23.0,24.9,94.125,39.0,17.2,100,Moderate,993.7375000000001,99.91666666666667
2024-06-20,Guwahati,Assam,29.5,24.2,26.0,89.875,23.8,10.9,100,Moderate,995.3666666666667,89.83333333333333
2024-06-21,Guwahati,Assam,31.5,24.0,27.8,85.25,0.7,5.6,100,Moderate,995.5958333333333,66.16666666666667
2024-06-22,Guwahati,Assam,32.1,25.0,28.4,87.66666666666667,5.6,8.0,100,Moderate,995.2291666666666,78.75
2024-06-23,Guwahati,Assam,32.8,25.5,28.8,85.375,13.8,8.7,100,Moderate,995.4958333333334,95.875
2024-06-24,Guwahati,Assam,32.2,25.2,28.1,87.79166666666667,9.6,11.2,100,Moderate,994.7333333333332,100.0
2024-06-25,Guwahati,Assam,31.6,25.6,27.9,89.08333333333333,8.9,13.2,100,Moderate,995.0041666666666,99.875
2024-06-26,Guwahati,Assam,32.0,25.2,28.0,89.29166666666667,16.7,12.1,100,Moderate,995.8458333333333,98.45833333333333
2024-06-27,Guwahati,Assam,31.1,25.1,27.7,87.875,15.6,9.4,100,Moderate,997.3458333333333,99.70833333333333
2024-06-28,Guwahati,Assam,29.1,24.9,26.9,91.54166666666667,23.0,7.9,100,Moderate,995.9583333333334,98.70833333333333
2024-06-29,Guwahati,Assam,29.2,24.8,26.5,92.45833333333333,46.1,8.8,100,Moderate,995.2791666666667,100.0
2024-06-30,Guwahati,Assam,29.5,25.0,26.5,92.625,51.4,6.7,100,Moderate,994.5083333333333,100.0
2024-07-01,Guwahati,Assam,26.3,24.9,25.5,96.95833333333333,57.2,12.3,100,Moderate,993.1208333333334,100.0
2024-07-02,Guwahati,Assam,28.9,24.2,26.0,92.54166666666667,27.7,11.6,100,Moderate,993.1708333333332,89.66666666666667
2024-07-03,Guwahati,Assam,31.2,24.8,27.2,90.79166666666667,26.3,8.7,100,Moderate,995.1166666666667,97.20833333333333
2024-07-04,Guwahati,Assam,29.6,25.0,27.1,93.0,18.0,4.7,100,Moderate,997.2708333333334,99.95833333333333
2024-07-05,Guwahati,Assam,30.0,25.2,26.9,90.875,14.0,8.0,100,Moderate,996.1875,99.91666666666667
2024-07-06,Guwahati,Assam,30.8,25.0,27.1,90.20833333333333,21.2,6.6,100,Moderate,996.15,94.33333333333333
2024-07-07,Guwahati,Assam,31.3,24.6,27.6,89.04166666666667,8.2,9.4,100,Moderate,997.4,95.70833333333333
2024-07-08,Guwahati,Assam,31.5,25.8,28.1,85.83333333333333,11.3,13.6,100,Moderate,997.0749999999999,94.91666666666667
2024-07-09,Guwahati,Assam,30.3,25.9,27.8,87.375,6.0,15.0,100,Moderate,997.8416666666667,99.0
2024-07-10,Guwahati,Assam,29.1,25.2,26.9,92.58333333333333,8.8,10.3,100,Moderate,997.9791666666666,98.875
2024-07-11,Guwahati,Assam,30.2,24.9,27.0,91.79166666666667,5.3,9.4,100,Moderate,995.35,92.45833333333333
2024-07-12,Guwahati,Assam,30.1,25.2,26.8,92.625,44.7,9.7,100,Moderate,994.0541666666667,99.66666666666667
2024-07-13,Guwahati,Assam,32.7,25.8,28.7,83.83333333333333,2.4,8.0,100,Moderate,992.4083333333333,88.79166666666667
2024-07-14,Guwahati,Assam,32.9,25.9,29.0,85.16666666666667,30.1,7.9,100,Moderate,993.1541666666667,97.83333333333333
2024-07-15,Guwahati,Assam,32.5,26.1,28.4,89.08333333333333,57.5,6.9,100,Moderate,995.8125,99.91666666666667
2024-07-16,Guwahati,Assam,30.9,26.1,27.7,90.125,16.1,8.9,100,Moderate,997.1708333333332,99.375
2024-07-17,Guwahati,Assam,33.8,25.5,29.6,81.0,2.7,10.5,100,Moderate,995.6625,91.95833333333333
2024-07-18,Guwahati,Assam,32.8,26.4,28.9,84.45833333333333,2.6,7.4,100,Moderate,994.6958333333333,99.58333333333333
2024-07-19,Guwahati,Assam,34.6,25.9,29.7,83.45833333333333,4.1,11.4,100,Moderate,992.7333333333332,90.20833333333333
2024-07-20,Guwahati,Assam,31.9,25.8,28.3,89.45833333333333,22.5,7.7,100,Moderate,994.7708333333334,99.33333333333333
2024-07-21,Guwahati,Assam,32.2,26.1,28.5,89.125,27.5,6.5,100,Moderate,995.1791666666667,99.70833333333333
2024-07-22,Guwahati,Assam,31.2,25.8,27.4,90.20833333333333,113.5,6.4,100,Moderate,995.9541666666668,97.54166666666667
2024-07-23,Guwahati,Assam,30.5,26.0,27.6,90.83333333333333,6.0,6.6,100,Moderate,994.2875,99.58333333333333
2024-07-24,Guwahati,Assam,32.0,25.9,28.7,88.41666666666667,5.5,7.1,100,Moderate,990.1333333333333,99.45833333333333
2024-07-25,Guwahati,Assam,32.0,25.7,28.0,91.29166666666667,30.3,6.8,100,Moderate,988.8375,99.20833333333333
2024-07-26,Guwahati,Assam,35.5,26.5,30.7,80.375,0.4,15.3,100,Moderate,988.4833333333332,98.625
2024-07-27,Guwahati,Assam,36.7,26.9,31.4,76.375,0.1,11.3,100,Moderate,991.8333333333334,91.875
2024-07-28,Guwahati,Assam,34.5,26.9,30.0,80.41666666666667,2.1,11.2,100,Moderate,993.0958333333333,92.45833333333333
2024-07-29,Guwahati,Assam,31.9,25.9,28.8,86.08333333333333,18.2,8.0,100,Moderate,993.3375,99.41666666666667
2024-07-30,Guwahati,Assam,31.2,26.1,28.4,88.625,15.2,6.9,100,Moderate,994.9041666666667,90.08333333333333
2024-07-31,Guwahati,Assam,32.9,25.5,28.7,85.91666666666667,9.6,6.6,100,Moderate,995.1458333333334,61.75
2024-08-01,Guwahati,Assam,31.7,25.8,28.6,83.08333333333333,1.4,20.1,100,Moderate,995.0124999999999,84.70833333333333
2024-08-02,Guwahati,Assam,28.9,25.6,26.7,91.54166666666667,24.2,8.0,100,Moderate,996.3458333333333,100.0
2024-08-03,Guwahati,Assam,29.4,24.9,26.4,90.125,28.8,9.4,100,Moderate,998.6750000000001,82.54166666666667
2024-08-04,Guwahati,Assam,31.2,24.5,27.6,88.20833333333333,2.0,7.8,100,Moderate,998.6208333333334,84.41666666666667
2024-08-05,Guwahati,Assam,30.0,25.5,27.2,89.04166666666667,33.8,7.3,100,Moderate,998.1625,99.95833333333333
2024-08-06,Guwahati,Assam,26.8,25.0,25.8,94.83333333333333,86.9,6.2,100,Moderate,997.7708333333334,99.66666666666667
2024-08-07,Guwahati,Assam,31.0,24.8,27.5,87.5,13.5,8.9,100,Moderate,997.5083333333333,94.0
2024-08-08,Guwahati,Assam,29.5,24.8,26.5,92.08333333333333,17.8,8.4,100,Moderate,999.1958333333333,99.95833333333333
2024-08-09,Guwahati,Assam,29.6,24.6,26.6,92.16666666666667,9.5,6.3,100,Moderate,999.6208333333334,94.625
2024-08-10,Guwahati,Assam,29.8,24.9,27.2,89.45833333333333,7.1,5.9,100,Moderate,998.5083333333333,92.29166666666667
2024-08-11,Guwahati,Assam,28.8,25.2,26.7,92.5,13.3,6.4,100,Moderate,997.5625,99.875
2024-08-12,Guwahati,Assam,30.2,25.2,27.2,90.125,26.6,7.7,100,Moderate,997.9083333333333,99.70833333333333
2024-08-13,Guwahati,Assam,32.6,25.2,28.4,86.20833333333333,10.3,8.2,100,Moderate,998.3874999999999,96.79166666666667
2024-08-14,Guwahati,Assam,32.8,25.6,29.2,82.33333333333333,0.9,8.7,100,Moderate,997.9708333333333,94.91666666666667
2024-08-15,Guwahati,Assam,31.6,25.5,27.5,88.5,11.4,8.2,100,Moderate,997.8541666666666,68.33333333333333
2024-08-16,Guwahati,Assam,33.6,25.1,28.2,85.16666666666667,4.9,10.4,100,Moderate,997.0291666666667,44.75
2024-08-17,Guwahati,Assam,32.5,24.8,27.9,84.54166666666667,16.6,14.2,100,Moderate,998.2333333333332,83.0
2024-08-18,Guwahati,Assam,30.2,24.1,26.9,90.375,23.7,8.7,100,Moderate,999.0416666666666,99.25
2024-08-19,Guwahati,Assam,28.9,24.8,26.1,92.54166666666667,23.1,15.5,100,Moderate,998.1875,100.0
2024-08-20,Guwahati,Assam,28.5,24.1,25.3,89.41666666666667,98.0,18.4,100,Moderate,998.8833333333333,95.375
2024-08-21,Guwahati,Assam,29.5,23.5,26.0,91.5,44.5,15.9,100,Moderate,999.4499999999999,99.41666666666667
2024-08-22,Guwahati,Assam,29.8,24.8,27.1,88.79166666666667,8.7,12.2,100,Moderate,998.4499999999999,94.58333333333333
2024-08-23,Guwahati,Assam,31.9,25.0,27.7,84.70833333333333,3.0,11.8,100,Moderate,999.4333333333334,62.833333333333336
2024-08-24,Guwahati,Assam,32.3,24.6,28.1,84.29166666666667,24.7,9.0,100,Moderate,999.6291666666666,74.04166666666667
2024-08-25,Guwahati,Assam,32.8,24.5,28.1,82.79166666666667,6.2,6.4,100,Moderate,997.6875,68.66666666666667
2024-08-26,Guwahati,Assam,31.6,24.8,27.8,85.625,6.0,10.8,100,Moderate,998.3166666666666,74.29166666666667
2024-08-27,Guwahati,Assam,31.8,24.9,28.1,84.625,0.4,8.3,100,Moderate,999.5791666666668,65.125
2024-08-28,Guwahati,Assam,32.2,25.6,28.6,81.0,0.1,8.6,100,Moderate,998.6208333333334,63.541666666666664
2024-08-29,Guwahati,Assam,32.0,25.3,28.4,82.83333333333333,3.4,9.2,100,Moderate,998.2041666666668,53.875
2024-08-30,Guwahati,Assam,34.0,25.8,29.6,79.66666666666667,1.3,12.8,100,Moderate,997.9916666666667,91.95833333333333
2024-08-31,Guwahati,Assam,32.4,25.6,28.0,87.33333333333333,22.2,8.2,100,Moderate,999.3791666666666,99.875
2024-09-01,Guwahati,Assam,31.0,24.6,27.1,87.75,14.0,8.4,100,Moderate,1000.875,89.83333333333333
2024-09-02,Guwahati,Assam,32.8,25.1,28.4,83.08333333333333,6.4,8.5,100,Moderate,1000.1791666666667,83.66666666666667
2024-09-03,Guwahati,Assam,31.2,25.3,27.2,90.04166666666667,30.7,11.8,100,Moderate,1000.1791666666667,99.625
2024-09-04,Guwahati,Assam,31.1,24.5,27.1,87.5,10.6,8.9,100,Moderate,998.0375,89.25
2024-09-05,Guwahati,Assam,30.2,24.5,27.2,88.0,18.1,6.5,100,Moderate,997.4375,93.79166666666667
2024-09-06,Guwahati,Assam,33.2,24.2,28.6,83.66666666666667,0.8,9.9,100,Moderate,997.5166666666668,68.5
2024-09-07,Guwahati,Assam,34.2,25.3,29.5,81.70833333333333,0.4,14.6,100,Moderate,997.0375,55.458333333333336
2024-09-08,Guwahati,Assam,34.0,25.8,29.3,82.375,1.6,9.7,100,Moderate,997.0375,47.708333333333336
2024-09-09,Guwahati,Assam,32.9,26.2,28.8,82.66666666666667,3.5,9.7,100,Moderate,996.15,54.041666666666664
2024-09-10,Guwahati,Assam,32.8,25.7,28.7,82.29166666666667,1.8,10.9,100,Moderate,996.4791666666666,86.70833333333333
2024-09-11,Guwahati,Assam,31.0,25.8,28.0,85.08333333333333,3.7,11.9,100,Moderate,997.6374999999999,90.66666666666667
2024-09-12,Guwahati,Assam,33.7,25.2,29.2,81.16666666666667,0.0,10.4,100,Moderate,995.7208333333333,79.70833333333333
2024-09-13,Guwahati,Assam,34.0,26.0,29.5,77.25,0.4,17.7,100,Moderate,993.9833333333332,85.5
2024-09-14,Guwahati,Assam,32.8,26.8,29.4,73.04166666666667,0.2,15.2,100,Moderate,994.1041666666666,74.33333333333333
2024-09-15,Guwahati,Assam,30.9,25.5,27.3,84.08333333333333,2.4,8.6,100,Moderate,995.8416666666667,87.08333333333333
2024-09-16,Guwahati,Assam,31.6,24.6,27.7,84.33333333333333,6.8,6.8,100,Moderate,998.4208333333332,94.79166666666667
2024-09-17,Guwahati,Assam,33.3,24.1,28.8,79.70833333333333,0.7,7.6,100,Moderate,999.5041666666666,82.70833333333333
2024-09-18,Guwahati,Assam,33.8,25.2,29.6,78.625,0.0,6.2,100,Moderate,998.1041666666666,27.958333333333332
2024-09-19,Guwahati,Assam,35.3,25.9,30.4,75.70833333333333,0.2,7.3,100,Moderate,997.2416666666667,19.875
2024-09-20,Guwahati,Assam,35.4,26.5,30.7,74.25,0.0,6.8,100,Moderate,997.2166666666667,41.833333333333336
2024-09-21,Guwahati,Assam,36.2,25.9,31.0,72.70833333333333,0.0,6.2,100,Moderate,997.8375,53.458333333333336
2024-09-22,Guwahati,Assam,36.1,26.7,31.4,74.29166666666667,0.0,8.7,100,Moderate,997.1583333333333,72.08333333333333
2024-09-23,Guwahati,Assam,37.5,27.4,32.2,73.91666666666667,0.0,11.8,100,Moderate,997.3583333333332,67.08333333333333
2024-09-24,Guwahati,Assam,32.0,25.1,27.9,85.5,24.9,12.9,100,Moderate,999.4041666666667,99.58333333333333
2024-09-25,Guwahati,Assam,30.2,25.3,26.8,91.25,15.7,8.4,100,Moderate,1001.6208333333334,100.0
2024-09-26,Guwahati,Assam,26.0,24.6,25.2,94.08333333333333,27.3,6.7,100,Moderate,1004.125,100.0
2024-09-27,Guwahati,Assam,29.3,24.1,26.0,89.25,3.1,7.5,100,Moderate,1004.2333333333332,95.29166666666667
2024-09-28,Guwahati,Assam,29.3,23.5,26.2,90.16666666666667,1.3,14.2,100,Moderate,1002.9333333333334,92.20833333333333
2024-09-29,Guwahati,Assam,30.0,24.5,26.8,89.58333333333333,4.5,13.8,100,Moderate,1001.5416666666666,99.29166666666667
2024-09-30,Guwahati,Assam,31.0,24.7,27.3,89.41666666666667,4.8,14.8,100,Moderate,1000.2083333333334,83.5
2024-10-01,Guwahati,Assam,28.5,24.0,26.2,92.45833333333333,16.6,8.4,100,Moderate,998.9958333333334,99.5
2024-10-02,Guwahati,Assam,30.1,24.5,26.6,91.58333333333333,10.9,12.1,100,Moderate,998.3708333333334,99.04166666666667
2024-10-03,Guwahati,Assam,27.3,24.4,25.5,93.75,25.4,15.2,100,Moderate,998.9208333333332,97.54166666666667
2024-10-04,Guwahati,Assam,25.4,23.6,24.4,96.33333333333333,42.7,12.6,100,Moderate,1000.8333333333334,100.0
2024-10-05,Guwahati,Assam,25.4,23.2,24.2,95.91666666666667,33.8,12.3,100,Moderate,1002.725,99.875
2024-10-06,Guwahati,Assam,27.9,23.0,24.6,92.5,11.4,9.8,100,Moderate,1005.7916666666666,90.33333333333333
2024-10-07,Guwahati,Assam,30.6,22.8,26.3,85.5,0.6,7.1,100,Moderate,1006.7541666666666,26.625
2024-10-08,Guwahati,Assam,29.2,22.7,25.5,89.45833333333333,5.2,15.7,100,Moderate,1005.9916666666667,65.20833333333333
2024-10-09,Guwahati,Assam,28.5,23.0,25.4,90.20833333333333,4.1,14.6,100,Moderate,1004.0041666666666,81.83333333333333
2024-10-10,Guwahati,Assam,28.4,22.5,25.0,89.625,2.3,7.4,100,Moderate,1002.6916666666666,77.66666666666667
2024-10-11,Guwahati,Assam,28.9,22.0,25.0,89.375,10.3,13.8,100,Moderate,1002.4666666666667,45.541666666666664
2024-10-12,Guwahati,Assam,28.0,22.5,24.5,88.375,0.6,9.6,100,Moderate,1004.4375,62.791666666666664
2024-10-13,Guwahati,Assam,29.0,21.6,24.9,85.20833333333333,0.8,8.0,100,Moderate,1005.9625,49.041666666666664
2024-10-14,Guwahati,Assam,29.2,20.1,24.6,84.875,0.1,7.9,100,Moderate,1005.1125000000001,39.791666666666664
2024-10-15,Guwahati,Assam,29.5,21.0,24.6,84.54166666666667,1.0,10.3,100,Moderate,1004.1833333333334,37.416666666666664
2024-10-16,Guwahati,Assam,27.5,21.0,23.7,90.125,5.6,9.2,100,Moderate,1005.0124999999999,42.708333333333336
2024-10-17,Guwahati,Assam,28.8,19.8,24.3,84.75,0.6,6.3,100,Moderate,1005.1791666666667,41.75
2024-10-18,Guwahati,Assam,28.4,20.9,24.4,87.29166666666667,1.5,8.1,100,Moderate,1004.6333333333333,45.25
2024-10-19,Guwahati,Assam,28.0,20.7,24.2,86.29166666666667,1.6,7.9,100,Moderate,1005.775,32.208333333333336
2024-10-20,Guwahati,Assam,28.8,20.3,23.9,84.875,0.0,12.9,100,Moderate,1006.8166666666666,25.416666666666668
2024-10-21,Guwahati,Assam,29.8,19.6,24.5,83.33333333333333,0.0,12.0,100,Moderate,1005.4625,39.5
2024-10-22,Guwahati,Assam,30.5,20.8,25.3,82.70833333333333,0.0,12.7,100,Moderate,1005.1916666666666,15.416666666666666
